epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11091.1,2.192,0.98418,2.22723,0.95776,0.96707,0.98635,0.73534,1.75439,0.63309,2.10173,0.0005941,0.0005941,0.0005941
43,11350.5,2.18209,0.97527,2.2148,0.95746,0.96938,0.98625,0.73589,1.75142,0.62748,2.09679,0.0005842,0.0005842,0.0005842
44,11610.9,2.1785,0.97185,2.21063,0.95893,0.96923,0.98672,0.73866,1.75373,0.62606,2.09726,0.0005743,0.0005743,0.0005743
45,11868.6,2.17609,0.96749,2.21404,0.95855,0.9677,0.98658,0.73555,1.74881,0.6261,2.10011,0.0005644,0.0005644,0.0005644
46,12129.8,2.17041,0.97247,2.2062,0.95605,0.97052,0.98666,0.73961,1.7392,0.6212,2.09129,0.0005545,0.0005545,0.0005545
47,12392.5,2.16922,0.95976,2.20783,0.95897,0.96887,0.98617,0.73842,1.73926,0.62127,2.08736,0.0005446,0.0005446,0.0005446
48,12654.8,2.15652,0.95696,2.20479,0.96112,0.96598,0.98675,0.74118,1.73997,0.61729,2.08728,0.0005347,0.0005347,0.0005347
49,12914.8,2.14427,0.94439,2.19581,0.9581,0.97164,0.98652,0.74061,1.73559,0.61939,2.08825,0.0005248,0.0005248,0.0005248
50,13177,2.16286,0.95063,2.20396,0.95572,0.97222,0.98686,0.7418,1.72085,0.6118,2.07914,0.0005149,0.0005149,0.0005149
51,13437.9,2.13867,0.94338,2.18905,0.96188,0.96785,0.98684,0.74224,1.71478,0.61032,2.07018,0.000505,0.000505,0.000505
52,13701.3,2.13828,0.93662,2.19627,0.9589,0.97164,0.98684,0.74279,1.71585,0.60535,2.07317,0.0004951,0.0004951,0.0004951
53,13961.5,2.13504,0.93159,2.18492,0.96058,0.97193,0.98686,0.74635,1.70771,0.59796,2.0675,0.0004852,0.0004852,0.0004852
54,14224.2,2.142,0.94294,2.19883,0.95789,0.97505,0.98743,0.74591,1.70208,0.59519,2.06718,0.0004753,0.0004753,0.0004753
55,14486.6,2.12411,0.92999,2.19056,0.95847,0.97414,0.9873,0.74584,1.69977,0.59323,2.06629,0.0004654,0.0004654,0.0004654
