epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,10071.4,2.26689,1.02378,2.26983,0.95914,0.96311,0.98592,0.72643,1.81508,0.6532,2.16408,0.0171013,0.0171013,0.0171013
45,10298.8,2.27313,1.02077,2.28647,0.95893,0.96595,0.98667,0.72771,1.81852,0.64753,2.18046,0.0168013,0.0168013,0.0168013
46,10527.7,2.25457,1.01035,2.26891,0.95725,0.9649,0.98627,0.72917,1.80705,0.64778,2.1658,0.0165013,0.0165013,0.0165013
47,10756.2,2.25774,1.01375,2.27172,0.95474,0.96591,0.986,0.72948,1.798,0.6486,2.16111,0.0162014,0.0162014,0.0162014
48,10981.9,2.24867,1.00408,2.25866,0.95187,0.96755,0.98547,0.73064,1.78715,0.64532,2.14356,0.0159014,0.0159014,0.0159014
49,11208.5,2.23946,1.00582,2.25124,0.95822,0.96482,0.98585,0.73445,1.77552,0.63065,2.12882,0.0156014,0.0156014,0.0156014
50,11435.5,2.23869,1.00456,2.26346,0.96078,0.96187,0.9863,0.73079,1.78881,0.63249,2.14721,0.0153015,0.0153015,0.0153015
51,11665.5,2.22562,0.98898,2.255,0.9564,0.96594,0.98593,0.73149,1.78467,0.63688,2.14493,0.0150015,0.0150015,0.0150015
52,11902.5,2.22515,0.98411,2.2448,0.95428,0.9688,0.98559,0.73537,1.77819,0.62525,2.13155,0.0147015,0.0147015,0.0147015
53,12135.2,2.21608,0.97557,2.2413,0.95787,0.96799,0.98601,0.73814,1.76874,0.61992,2.12786,0.0144016,0.0144016,0.0144016
54,12368.9,2.22156,0.99129,2.25583,0.96036,0.96814,0.98643,0.73791,1.75677,0.6132,2.12177,0.0141016,0.0141016,0.0141016
55,12597.9,2.20802,0.97042,2.2428,0.96348,0.9685,0.987,0.73892,1.75663,0.60895,2.11908,0.0138016,0.0138016,0.0138016
56,12828.4,2.20122,0.96777,2.23975,0.96034,0.97244,0.98682,0.7396,1.75104,0.60539,2.11714,0.0135016,0.0135016,0.0135016
57,13059.2,2.19971,0.96223,2.24351,0.96125,0.9704,0.98735,0.7423,1.73796,0.5986,2.10825,0.0132017,0.0132017,0.0132017
58,13291,2.19243,0.95842,2.23468,0.96267,0.97106,0.98726,0.74189,1.7328,0.59982,2.1048,0.0129017,0.0129017,0.0129017
59,13525.4,2.19047,0.96355,2.23276,0.96736,0.96683,0.98742,0.74273,1.72913,0.59771,2.10168,0.0126017,0.0126017,0.0126017
60,13755,2.18564,0.95739,2.22599,0.96444,0.97087,0.98752,0.7442,1.72856,0.59471,2.09712,0.0123018,0.0123018,0.0123018
61,13980.7,2.18048,0.94253,2.22036,0.96147,0.97708,0.98779,0.74472,1.72955,0.58945,2.09652,0.0120018,0.0120018,0.0120018
62,14206.9,2.17141,0.94766,2.22518,0.96224,0.97434,0.9877,0.74553,1.71921,0.59006,2.09416,0.0117018,0.0117018,0.0117018
63,14434.7,2.16704,0.93766,2.21917,0.96354,0.97302,0.98778,0.74699,1.71238,0.58598,2.08956,0.0114019,0.0114019,0.0114019
64,14662.3,2.16271,0.9395,2.21737,0.95878,0.97718,0.98763,0.74676,1.7108,0.58587,2.08885,0.0111019,0.0111019,0.0111019
65,14891.7,2.16252,0.93777,2.22232,0.9604,0.97514,0.98803,0.74844,1.69985,0.58128,2.0849,0.0108019,0.0108019,0.0108019
66,15128,2.14912,0.93434,2.20455,0.96568,0.97047,0.98776,0.74736,1.69781,0.58212,2.08069,0.0105019,0.0105019,0.0105019
67,15356,2.14708,0.92249,2.21174,0.9643,0.97222,0.98776,0.74717,1.69886,0.57926,2.08279,0.010202,0.010202,0.010202
68,15582.5,2.13571,0.92022,2.20955,0.96295,0.972,0.98748,0.74895,1.68885,0.5765,2.07629,0.00990201,0.00990201,0.00990201
69,15814.5,2.12914,0.91864,2.20247,0.96481,0.9723,0.98772,0.74946,1.6883,0.57343,2.07315,0.00960204,0.00960204,0.00960204
70,16047.4,2.12587,0.91054,2.19216,0.96658,0.97033,0.98789,0.75,1.6848,0.57108,2.06856,0.00930207,0.00930207,0.00930207
71,16281,2.12108,0.911,2.19379,0.96663,0.97148,0.98817,0.75049,1.68392,0.56709,2.0692,0.0090021,0.0090021,0.0090021
72,16510.6,2.11851,0.9092,2.19136,0.96808,0.97135,0.98803,0.75097,1.6797,0.56627,2.06544,0.00870213,0.00870213,0.00870213
73,16747.1,2.11704,0.90507,2.19457,0.96722,0.97113,0.98812,0.75111,1.67546,0.56603,2.06305,0.00840216,0.00840216,0.00840216
74,16981.4,2.1089,0.89691,2.19604,0.96825,0.96949,0.98801,0.75231,1.67165,0.5653,2.06176,0.00810219,0.00810219,0.00810219
75,17215.3,2.099,0.89373,2.18986,0.97005,0.96826,0.98793,0.75268,1.66922,0.56334,2.06048,0.00780222,0.00780222,0.00780222
76,17451.5,2.09128,0.88097,2.18384,0.96794,0.97078,0.98829,0.75313,1.66561,0.5608,2.0575,0.00750225,0.00750225,0.00750225
77,17687.6,2.08933,0.88081,2.18801,0.96803,0.97215,0.98822,0.75396,1.66358,0.55917,2.05778,0.00720228,0.00720228,0.00720228
78,17922.6,2.07138,0.87698,2.17276,0.97037,0.97179,0.98847,0.75488,1.66194,0.55682,2.05602,0.00690231,0.00690231,0.00690231
79,249.668,2.04956,0.84616,2.16423,0.97068,0.97164,0.98851,0.75548,1.66819,0.56551,2.05007,0.00660234,0.00660234,0.00660234
80,492.331,2.06092,0.86138,2.1683,0.9702,0.97215,0.98846,0.75559,1.66757,0.56369,2.04962,0.00630237,0.00630237,0.00630237
81,728.87,2.05179,0.86025,2.17004,0.97048,0.97273,0.98853,0.75596,1.66474,0.56266,2.04812,0.0060024,0.0060024,0.0060024
82,964.484,2.06121,0.85848,2.16823,0.9711,0.97288,0.98852,0.75641,1.6623,0.56133,2.04636,0.00570243,0.00570243,0.00570243
83,1196.63,2.04277,0.85309,2.15019,0.97094,0.97222,0.98844,0.75656,1.66114,0.56079,2.04454,0.00540246,0.00540246,0.00540246
84,1430.46,2.04328,0.85274,2.15152,0.97146,0.9712,0.98854,0.75711,1.65953,0.55918,2.04237,0.00510249,0.00510249,0.00510249
85,1663.66,2.02396,0.84042,2.14042,0.97096,0.97255,0.98846,0.75729,1.65696,0.55765,2.0397,0.00480252,0.00480252,0.00480252
86,1897.96,2.01529,0.83013,2.13664,0.97114,0.97288,0.98843,0.75794,1.65498,0.55696,2.03749,0.00450255,0.00450255,0.00450255
87,2129.93,2.00685,0.82899,2.13325,0.97161,0.97142,0.98845,0.75817,1.65342,0.55544,2.03548,0.00420258,0.00420258,0.00420258
88,2364.92,2.01288,0.82367,2.1309,0.97235,0.97244,0.98848,0.75796,1.65253,0.55493,2.0338,0.00390261,0.00390261,0.00390261
89,2598.27,2.00823,0.82583,2.12848,0.97043,0.97367,0.9887,0.75841,1.6511,0.55244,2.03211,0.00360264,0.00360264,0.00360264
90,2834.52,1.9955,0.81622,2.12892,0.97092,0.97367,0.98869,0.75862,1.64944,0.55124,2.0305,0.00330267,0.00330267,0.00330267
91,3061.54,1.99079,0.69214,2.16744,0.97171,0.97317,0.9887,0.75875,1.64808,0.55007,2.02898,0.0030027,0.0030027,0.0030027
92,3282.82,1.97006,0.68084,2.16828,0.9714,0.9732,0.98844,0.75878,1.64624,0.55045,2.02815,0.00270273,0.00270273,0.00270273
93,3503.4,1.9571,0.67139,2.16235,0.97066,0.97448,0.98884,0.75965,1.64433,0.54766,2.02745,0.00240276,0.00240276,0.00240276
94,3723.94,1.94448,0.66791,2.15706,0.97115,0.97441,0.98882,0.76006,1.64315,0.54597,2.02648,0.00210279,0.00210279,0.00210279
95,3946.91,1.93722,0.66192,2.16098,0.97212,0.97378,0.98883,0.76044,1.64123,0.54502,2.02549,0.00180282,0.00180282,0.00180282
96,4171.37,1.92576,0.65508,2.16356,0.97083,0.97552,0.9888,0.76069,1.63936,0.54416,2.02473,0.00150285,0.00150285,0.00150285
97,4393.81,1.91621,0.64838,2.14906,0.97159,0.975,0.98876,0.76115,1.63763,0.54295,2.0236,0.00120288,0.00120288,0.00120288
98,4618.62,1.90927,0.64431,2.14201,0.97061,0.97501,0.98877,0.76134,1.63611,0.54318,2.02278,0.00090291,0.00090291,0.00090291
99,4837.72,1.89559,0.63835,2.13445,0.97138,0.97494,0.98882,0.76162,1.63511,0.54173,2.02198,0.00060294,0.00060294,0.00060294
100,5059.52,1.89191,0.63477,2.13134,0.97015,0.97625,0.98888,0.76192,1.63413,0.54065,2.02136,0.00030297,0.00030297,0.00030297
